ID,Возраст,Город в адресе регистрации на конец отчетного периода,Должность,Календарные дни отсутствия,Количество детей,Молодая кровь,Оклад/тариф на конец отчетного периода,Пол,Сезон,Семейное положение,Стаж,Уволен,Образование,Изменение должности,Отдел,Вовлеченность,Удобство рабочего графика
23866099.0,44.0,Москва,машинист,26.0,0.0,False,23020.0,женский,0,Хол/НЗ,8.0,0,Среднее общее,0,6,0.62,0
23859388.0,58.0,Москва,заместитель директора,0.0,1.0,False,155940.0,мужской,0,Жен/ЗМ,35.0,0,Среднее общее,0,8,0.25,0
23865466.0,45.0,Москва,инспектор,0.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,13.0,0,Среднее общее,1,5,0.23,1
23861061.0,60.0,Москва,начальник смены,14.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,33.0,0,Среднее общее,0,6,0.84,0
23866312.0,45.0,Москва,кладовщик 3 разряда,41.0,3.0,False,20440.0,женский,0,Хол/НЗ,7.0,0,Среднее общее,0,2,0.95,0
23867130.0,32.0,Москва,электрослесарь,0.0,1.0,True,29520.0,мужской,0,Жен/ЗМ,1.0,0,Высшее,0,7,0.31,1
23866890.0,39.0,Москва,эксперт,24.0,1.0,False,54180.0,женский,0,Жен/ЗМ,3.0,0,Среднее общее,0,2,0.57,0
23863882.0,45.0,Москва,заместитель начальника цеха,2.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,17.0,0,Среднее специальное,0,2,0.33,1
23857249.0,64.0,Москва,лаборант ,12.0,0.0,False,20540.0,женский,0,Разв.,22.0,0,Среднее специальное,0,3,0.27,1
23860926.0,63.0,Москва,Ведущий инженер,22.0,0.0,False,43660.0,женский,0,Хол/НЗ,29.0,0,Среднее специальное,0,3,0.44,1
23861726.0,46.0,Москва,начальник смены,12.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,19.0,0,Высшее,0,0,0.45,1
23866764.0,33.0,Москва,оператор,14.0,1.0,True,16410.0,женский,0,Жен/ЗМ,3.0,0,Среднее общее,0,2,0.66,1
23860891.0,62.0,Москва,электрослесарь,12.0,1.0,False,25800.0,женский,0,Жен/ЗМ,36.0,0,Среднее общее,0,4,0.93,1
23858537.0,48.0,Москва,инженер,8.0,3.0,False,43660.0,мужской,0,Жен/ЗМ,21.0,0,Среднее общее,0,3,0.67,1
23861203.0,50.0,Москва,мастер,1.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,0,0.69,0
23855484.0,61.0,Москва,мастер,15.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,33.0,0,Высшее,0,4,0.12,1
23857343.0,50.0,Москва,инженер,4.0,1.0,False,37980.0,мужской,0,Вдов.,29.0,0,Среднее специальное,0,0,0.04,1
23861341.0,60.0,Москва,электрослесарь,0.0,1.0,False,33340.0,мужской,0,Разв.,28.0,0,Среднее общее,0,1,0.28,1
23861882.0,59.0,Москва,заместитель начальника цеха,1.0,1.0,False,96810.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,2,0.4,1
23864084.0,46.0,Москва,электрогазосварщик 5 разряда,2.0,1.0,False,25800.0,мужской,0,Жен/ЗМ,17.0,0,Высшее,0,3,0.65,1
23866125.0,43.0,Москва,Ведущий инженер,1.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Среднее специальное,0,3,0.17,1
23866960.0,33.0,Обнинск,инспектор,0.0,0.0,True,34680.0,женский,0,Жен/ЗМ,2.0,0,Высшее,0,6,0.53,0
23867070.0,43.0,Москва,машинист,39.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,2.0,0,Среднее специальное,0,0,0.43,1
23864313.0,43.0,Москва,инженер,0.0,0.0,False,43660.0,мужской,0,Хол/НЗ,20.0,0,Высшее,1,5,0.77,1
23859544.0,52.0,Москва,машинист,3.0,3.0,False,33340.0,мужской,0,Жен/ЗМ,30.0,0,Среднее специальное,0,4,0.95,0
23856455.0,67.0,Москва,инженер,41.0,2.0,False,37980.0,женский,0,Жен/ЗМ,36.0,0,Высшее,0,4,0.3,1
23867050.0,30.0,Москва,электромеханик,2.0,0.0,True,25800.0,мужской,0,Жен/ЗМ,2.0,0,Среднее общее,0,4,0.41,1
23865397.0,39.0,Москва,инженер,3.0,2.0,False,37980.0,женский,0,Хол/НЗ,13.0,0,Высшее,0,4,0.56,1
23858080.0,54.0,Москва,электрослесарь,0.0,2.0,False,33340.0,мужской,0,Жен/ЗМ,25.0,0,Среднее общее,0,8,0.35,1
23866844.0,24.0,Москва,машинист,0.0,1.0,True,26010.0,мужской,0,Хол/НЗ,3.0,0,Среднее общее,0,4,0.46,1
23865880.0,31.0,Москва,инженер,20.0,0.0,True,37980.0,мужской,0,Хол/НЗ,9.0,0,Высшее,0,7,0.8,1
23861363.0,58.0,Москва,инженер,11.0,1.0,False,43660.0,женский,0,Жен/ЗМ,28.0,0,Среднее специальное,0,8,0.11,0
23865141.0,60.0,Москва,слесарь,2.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,15.0,0,Высшее,0,1,0.18,0
23866852.0,31.0,Москва,оператор,3.0,1.0,True,33340.0,мужской,0,Жен/ЗМ,3.0,0,Среднее общее,0,5,0.65,1
23857284.0,51.0,Москва,начальник смены,0.0,1.0,False,86690.0,мужской,0,Жен/ЗМ,29.0,0,Среднее общее,0,8,0.33,1
23861160.0,50.0,Москва,электрослесарь,31.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,1,0.37,1
23865991.0,45.0,Москва,машинист,42.0,5.0,False,37980.0,мужской,0,Жен/ЗМ,9.0,0,Среднее специальное,0,6,0.2,1
23861146.0,57.0,Москва,главный специалист,9.0,1.0,False,67080.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,4,0.07,1
23866551.0,37.0,Москва,мастер,18.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,5.0,0,Высшее,0,4,0.78,0
23867098.0,41.0,Москва,машинист,0.0,2.0,False,23020.0,женский,0,Жен/ЗМ,2.0,0,Среднее специальное,0,4,0.89,1
23861220.0,60.0,Москва,машинист,0.0,1.0,False,23020.0,мужской,0,Жен/ЗМ,29.0,0,Среднее общее,0,8,0.34,1
23866149.0,45.0,Москва,инженер,10.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,8.0,0,Среднее специальное,0,5,0.88,1
23863864.0,47.0,Москва,инженер,39.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,17.0,0,Среднее специальное,0,8,0.96,1
23860948.0,48.0,Москва,инженер,8.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,9,0.54,1
23860445.0,57.0,Москва,Ведущий специалист,1.0,1.0,False,39840.0,женский,0,Вдов.,34.0,0,Среднее специальное,1,6,0.16,0
23857170.0,55.0,Москва,машинист,31.0,2.0,False,26010.0,мужской,0,Жен/ЗМ,22.0,0,Среднее специальное,0,0,0.25,0
23857064.0,54.0,Москва,Старший оператор ,3.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,25.0,0,Среднее специальное,0,3,0.45,1
23866976.0,44.0,Москва,Ведущий инженер,20.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,2.0,0,Высшее,1,7,0.94,0
23866005.0,42.0,Москва,мастер,1.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,9.0,0,Среднее специальное,0,8,0.3,1
23867026.0,48.0,Москва,слесарь,0.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,2.0,0,Среднее специальное,0,1,0.48,1
23866050.0,42.0,Москва,инженер,34.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,9.0,0,Высшее,0,8,0.95,1
23863674.0,49.0,Москва,инженер,16.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,18.0,0,Высшее,0,9,0.33,1
23865362.0,40.0,Москва,машинист,1.0,2.0,False,23020.0,женский,0,Разв.,13.0,0,Высшее,0,5,0.36,0
23857027.0,58.0,Москва,Старший оператор ,0.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,30.0,0,Среднее общее,0,4,0.9,1
23855436.0,52.0,Москва,слесарь,34.0,2.0,False,23020.0,мужской,0,Жен/ЗМ,23.0,0,Среднее общее,0,9,0.64,0
23866288.0,32.0,Москва,машинист,37.0,1.0,True,23020.0,женский,0,Разв.,7.0,0,Высшее,0,5,0.3,0
23863627.0,53.0,Москва,машинист,15.0,2.0,False,26010.0,мужской,0,Жен/ЗМ,33.0,0,Среднее общее,0,4,0.84,1
23866655.0,38.0,Москва,инспектор,11.0,1.0,False,34680.0,мужской,0,Жен/ЗМ,4.0,0,Высшее,0,2,0.06,0
23865271.0,44.0,Москва,Старший оператор ,3.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,14.0,0,Среднее специальное,0,9,0.64,1
23860384.0,64.0,Москва,заместитель начальника отдела,8.0,3.0,False,67080.0,мужской,0,Жен/ЗМ,28.0,0,Среднее общее,0,2,0.06,1
23865029.0,39.0,Москва,начальник смены,21.0,3.0,False,54180.0,мужской,0,Жен/ЗМ,15.0,0,Среднее специальное,0,7,0.96,0
23866547.0,37.0,Москва,машинист,9.0,1.0,False,23020.0,женский,0,Разв.,5.0,0,Среднее общее,0,7,0.33,1
23866360.0,34.0,Москва,инженер,1.0,1.0,True,37980.0,женский,0,Жен/ЗМ,7.0,0,Высшее,0,6,0.16,0
23860371.0,47.0,Москва,начальник смены,2.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,24.0,0,Среднее общее,0,7,0.02,0
23860840.0,52.0,Москва,электромонтер ,15.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,29.0,0,Высшее,0,7,0.11,1
23863008.0,41.0,Москва,начальник смены,1.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,18.0,0,Среднее общее,0,7,0.21,1
23866948.0,32.0,Москва,электрослесарь,11.0,1.0,True,29520.0,мужской,0,Жен/ЗМ,2.0,0,Высшее,0,2,0.14,1
23866739.0,38.0,Москва,инженер,5.0,1.0,False,37980.0,женский,0,Хол/НЗ,3.0,0,Высшее,0,5,0.12,1
23854914.0,48.0,Москва,Старший оператор ,26.0,3.0,False,37980.0,мужской,0,Жен/ЗМ,26.0,0,Среднее общее,0,4,0.74,0
23859531.0,46.0,Москва,ведущий юрисконсульт,13.0,2.0,False,39840.0,женский,0,Жен/ЗМ,21.0,0,Среднее общее,0,3,0.75,0
23864519.0,45.0,Москва,инженер,8.0,1.0,False,37980.0,женский,0,Жен/ЗМ,17.0,0,Среднее общее,0,2,0.7,1
23866814.0,40.0,Москва,машинист,1.0,0.0,False,23740.0,мужской,0,Хол/НЗ,3.0,0,Высшее,0,3,0.58,1
23864557.0,60.0,Москва,инженер,33.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,17.0,0,Высшее,0,5,0.39,0
23866878.0,25.0,Москва,инспектор,13.0,0.0,True,23740.0,женский,0,Хол/НЗ,3.0,0,Высшее,0,3,0.71,0
23866713.0,28.0,Москва,дежурный,365.0,2.0,True,18060.0,женский,0,Жен/ЗМ,4.0,0,Высшее,0,2,0.72,1
23865323.0,41.0,Москва,Старший оператор ,15.0,1.0,False,26840.0,женский,0,Жен/ЗМ,14.0,0,Среднее специальное,0,3,0.79,1
23863830.0,41.0,Москва,начальник смены,22.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,17.0,0,Высшее,0,9,0.24,1
23861730.0,71.0,Москва,эксперт,1.0,0.0,False,34680.0,женский,0,Хол/НЗ,19.0,0,Среднее общее,0,3,0.85,1
23865918.0,38.0,Москва,Ведущий экономист,365.0,2.0,False,39840.0,женский,0,Жен/ЗМ,9.0,0,Высшее,0,2,0.41,1
23866353.0,29.0,Москва,инженер,8.0,0.0,True,43660.0,мужской,0,Хол/НЗ,7.0,0,Среднее специальное,0,7,0.1,1
23860773.0,50.0,Москва,начальник смены,43.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,1,9,0.24,1
23865959.0,35.0,Саратов,Ведущий инженер,1.0,0.0,True,54180.0,мужской,0,Хол/НЗ,9.0,0,Среднее специальное,0,6,0.63,1
23865080.0,38.0,Москва,инженер,21.0,2.0,False,37980.0,женский,0,Жен/ЗМ,15.0,0,Высшее,0,7,0.53,0
23860743.0,50.0,Москва,инспектор,15.0,2.0,False,54180.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,5,0.2,1
23857188.0,54.0,Москва,лаборант ,3.0,2.0,False,20540.0,женский,0,Жен/ЗМ,31.0,0,Среднее специальное,0,9,0.63,1
23860842.0,63.0,Москва,инженер,15.0,1.0,False,37980.0,мужской,0,Жен/ЗМ,29.0,0,Среднее специальное,0,7,0.64,1
23857143.0,51.0,Москва,слесарь,2.0,1.0,False,29520.0,мужской,0,Жен/ЗМ,25.0,0,Высшее,0,4,0.96,1
23860683.0,44.0,Москва,начальник смены,16.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,6,0.54,0
23856220.0,69.0,Москва,инженер,0.0,2.0,False,37980.0,мужской,0,Жен/ЗМ,37.0,0,Среднее общее,0,1,0.46,1
23860671.0,43.0,Москва,Ведущий инженер,0.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,0,0.59,0
23857952.0,57.0,Москва,слесарь,9.0,2.0,False,25800.0,мужской,0,Разв.,32.0,0,Среднее специальное,0,6,0.9,1
23857089.0,48.0,Москва,инженер,0.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,22.0,0,Среднее специальное,0,5,0.96,0
23860611.0,54.0,Москва,эксперт,5.0,1.0,False,60380.0,мужской,0,Жен/ЗМ,30.0,0,Среднее специальное,0,4,0.97,0
23866804.0,27.0,Москва,инженер,0.0,0.0,True,34680.0,мужской,0,Хол/НЗ,3.0,0,Среднее специальное,0,6,0.69,1
23866258.0,35.0,Москва,слесарь,6.0,0.0,True,25800.0,мужской,0,Жен/ЗМ,8.0,0,Высшее,0,5,0.06,1
23862991.0,42.0,Москва,инженер,7.0,3.0,False,34680.0,мужской,0,Жен/ЗМ,18.0,0,Среднее общее,0,9,0.69,0
23860733.0,53.0,Москва,начальник смены,29.0,2.0,False,96810.0,мужской,0,Жен/ЗМ,28.0,0,Среднее специальное,0,2,0.46,0
23867114.0,28.0,Москва,слесарь,11.0,0.0,True,23020.0,мужской,0,Разв.,1.0,0,Среднее специальное,0,5,0.02,0
23866029.0,37.0,Москва,начальник смены,4.0,2.0,False,67080.0,мужской,0,Жен/ЗМ,9.0,0,Среднее специальное,0,6,0.94,1
23859923.0,57.0,Москва,Ведущий инженер,220.0,2.0,False,43660.0,женский,0,Жен/ЗМ,35.0,0,Высшее,0,4,0.63,0
23859606.0,43.0,Москва,ведущий бухгалтер,1.0,1.0,False,39840.0,женский,0,Жен/ЗМ,21.0,0,Среднее специальное,0,7,0.05,1
23866263.0,39.0,Москва,Ведущий инженер,0.0,2.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Среднее специальное,0,4,0.59,1
23866269.0,38.0,Москва,инженер,0.0,0.0,False,37980.0,мужской,0,Хол/НЗ,8.0,0,Среднее общее,1,3,0.19,1
23866224.0,54.0,Москва,Ведущий инженер,0.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,8.0,0,Высшее,0,3,0.21,0
23866284.0,29.0,Москва,инженер,9.0,2.0,True,37980.0,мужской,0,Жен/ЗМ,7.0,0,Среднее специальное,0,6,0.79,1
23865020.0,48.0,Москва,инспектор,0.0,1.0,False,34680.0,мужской,0,Жен/ЗМ,15.0,0,Высшее,0,3,0.74,0
23855068.0,57.0,Москва,Ведущий инженер,1.0,1.0,False,54180.0,мужской,0,Жен/ЗМ,32.0,0,Высшее,0,3,0.82,0
23866876.0,30.0,Москва,эксперт,33.0,1.0,True,34680.0,женский,0,Жен/ЗМ,3.0,0,Высшее,0,7,0.61,1
23860999.0,61.0,Москва,диспетчер,2.0,2.0,False,29520.0,мужской,0,Жен/ЗМ,29.0,0,Среднее специальное,0,6,0.69,0
23867149.0,26.0,Москва,машинист,0.0,0.0,True,23020.0,мужской,0,Хол/НЗ,1.0,0,Среднее специальное,0,3,0.83,1
23856436.0,49.0,Москва,инженер,12.0,1.0,False,43660.0,мужской,0,Жен/ЗМ,19.0,0,Среднее специальное,0,4,0.43,1
23865942.0,34.0,Москва,инженер,11.0,0.0,True,37980.0,мужской,0,Жен/ЗМ,9.0,0,Среднее специальное,0,1,0.22,1
23865109.0,40.0,Москва,инженер,2.0,1.0,False,37980.0,женский,0,Хол/НЗ,15.0,0,Высшее,0,6,0.98,1
23857474.0,64.0,Москва,машинист,27.0,2.0,False,26010.0,женский,0,Жен/ЗМ,35.0,0,Высшее,0,9,0.12,1
